,try_n,vulnerability_id,fix_commit_mean_sim,not_fix_commit_mean_sim,num_fix_commit,type
285,2,CVE-2018-11039,1.0,0.5451934643600758,2,fasttext
286,2,CVE-2018-11040,0.9060303278205395,0.3639584224330236,2,spacy
287,2,CVE-2018-11040,0.9060303170829859,0.3337155448908871,2,fasttext
288,2,CVE-2018-1257,1.0,0.16402249749354783,2,spacy
289,2,CVE-2018-1257,1.0,0.23141357300308485,2,fasttext
290,2,CVE-2018-1270,0.31790809147068194,0.2200359378123807,3,spacy
291,2,CVE-2018-1270,0.5039844290196637,0.3445303888322762,3,fasttext
292,2,CVE-2018-1271,0.897809887706478,0.513090556856397,7,spacy
293,2,CVE-2018-1271,0.8978098795908399,0.503116449891833,7,fasttext
294,2,CVE-2018-1272,1.0,0.5455294121121936,2,spacy
295,2,CVE-2018-1272,1.0,0.4044509206184481,2,fasttext
296,2,CVE-2018-1275,0.2284186601723809,0.23135001184114098,2,spacy
297,2,CVE-2018-1275,0.43890792632798104,0.1307933723000207,2,fasttext
298,2,CVE-2018-15756,1.0,0.3772476697563345,3,spacy
299,2,CVE-2018-15756,1.0,0.3434559393496793,3,fasttext
300,2,CVE-2020-5397,1.0,0.5456173137556037,1,spacy
301,2,CVE-2020-5397,1.0,0.21996439707533189,1,fasttext
302,2,CVE-2020-5398,1.0,0.3992352495817727,1,spacy
303,2,CVE-2020-5398,1.0,0.529976282116823,1,fasttext
304,2,CVE-2018-10237,1.0,0.26830563474496194,1,spacy
305,2,CVE-2018-10237,1.0,0.4721786425304085,1,fasttext
306,2,CVE-2016-2402,1.0,0.2365073790330033,3,spacy
307,2,CVE-2016-2402,1.0,0.2895828685673306,3,fasttext
308,2,CVE-2018-1000844,0.3689281080403053,0.1945032390090622,1,spacy
309,2,CVE-2018-1000844,0.7018767356927351,0.059049100166387314,1,fasttext
310,2,CVE-2018-1000850,1.0,0.8463859609784907,1,spacy
311,2,CVE-2018-1000850,1.0,0.7037569298203197,1,fasttext
312,2,CVE-2017-12612,0.7648499001001436,0.19374306164648014,6,spacy
313,2,CVE-2017-12612,0.8083203867135246,0.2535771197112455,6,fasttext
314,2,CVE-2020-9480,0.93520735773608,0.3987355728274406,2,spacy
315,2,CVE-2020-9480,0.8957198151406981,0.3901671342769355,2,fasttext
316,2,CVE-2014-0193,0.8389287183822443,0.5978583293916138,1,spacy
